run_id,request_id,seq,warmup,path,model,prompt_id,loss_pct,delay_ms,condition,wall_start,wall_end,ttft_ms,total_ms,connect_ms,headers_ms,tokens,eval_count,tokens_per_s,ok,failure,detail,loadavg_1m,prompt_nonce
m6-sweep,a8cb9b56227c,15,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624467.405678,1789624468.739615,492.283,1333.806,224.938,492.249,82,83,96.254,1,,,6.92,33b25827
m6-sweep,42ee04d8fc99,16,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624469.239883,1789624470.448722,492.265,1208.72,227.487,492.229,70,71,96.308,1,,,6.92,e0f26f35
m6-sweep,905e192949d3,17,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624470.948981,1789624472.06986,489.46,1120.786,227.225,489.417,61,62,95.038,1,,,6.92,f52be98a
m6-sweep,d4c191ada68c,18,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624472.570095,1789624473.684118,500.35,1113.936,236.703,500.142,60,61,96.156,1,,,6.76,a9cf0853
m6-sweep,ecc2701a73fa,19,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624474.184392,1789624475.496022,502.437,1311.54,233.564,502.401,78,79,95.167,1,,,6.76,d26c7a4d
m6-sweep,2139d34dd38c,20,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624475.99628,1789624477.229535,510.569,1233.139,239.553,510.534,70,71,95.493,1,,,6.76,34ea2e44
m6-sweep,b8e5a280c387,21,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624477.729807,1789624478.820581,481.752,1090.689,219.931,481.717,59,60,95.248,1,,,6.54,911ec4eb
m6-sweep,3037d026362e,22,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624479.320814,1789624480.627367,500.845,1306.434,230.686,500.811,78,79,95.582,1,,,6.54,5c431de7
m6-sweep,ec23b626f1ad,23,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624481.127663,1789624482.162607,497.895,1034.831,233.181,497.851,52,53,94.983,1,,,6.54,2c2c6f5d
m6-sweep,00195252fe7b,24,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624482.662846,1789624483.87251,486.856,1209.502,222.076,486.761,70,71,95.482,1,,,6.26,90fef1a4
m6-sweep,c29f5531275d,25,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624484.372773,1789624485.459421,495.114,1086.522,231.273,495.079,52,53,86.235,1,,,6.26,f1c9579e
m6-sweep,00145ae6d57e,26,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624485.959682,1789624487.368788,502.448,1408.975,234.234,502.258,82,83,89.352,1,,,6.26,25d02ad7
m6-sweep,9e2af1c201b2,27,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624487.869131,1789624489.011544,492.998,1142.307,225.99,492.964,63,64,95.486,1,,,6.08,814449c8
m6-sweep,9d0a7accc424,28,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624489.511806,1789624490.829713,499.187,1317.813,236.409,499.154,80,81,96.503,1,,,6.08,01b455dc
m6-sweep,e20aa5fef561,29,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624491.329937,1789624492.621807,483.475,1291.781,220.526,483.441,79,80,96.498,1,,,6.08,eaf8bf63
m6-sweep,3eb5c934bfa6,30,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624493.122025,1789624494.45152,489.689,1329.408,227.495,489.654,82,83,96.461,1,,,5.67,44f5e82c
m6-sweep,e856814ecf30,31,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624494.951747,1789624496.257187,494.968,1305.353,232.122,494.933,75,76,91.315,1,,,5.67,0a229e80
m6-sweep,fe3de48b016e,32,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624496.757434,1789624497.966991,491.112,1209.442,225.085,491.079,70,71,96.056,1,,,6.42,f44c5785
m6-sweep,c43a4c05db1b,33,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624498.467434,1789624499.678783,492.31,1211.225,226.14,492.276,70,71,95.978,1,,,6.42,b4ce5140
m6-sweep,264a1857eba2,34,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624500.179071,1789624501.294291,487.321,1115.107,224.706,487.283,61,62,95.574,1,,,6.42,530a3e43
m6-sweep,c169101a46e2,35,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624501.794487,1789624502.848322,490.2,1053.74,222.531,490.159,55,56,95.823,1,,,6.22,9fc294b4
m6-sweep,ecdbfba4452e,36,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624503.348589,1789624504.425337,501.098,1076.618,238.594,501.056,56,57,95.566,1,,,6.22,a7150e6c
m6-sweep,bdf46ab28f7e,37,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624504.925632,1789624505.901776,497.875,976.052,238.633,497.841,43,44,87.834,1,,,6.22,74620cea
m6-sweep,0d04e0301c51,38,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624506.401967,1789624507.373553,492.789,971.5,229.62,492.747,41,42,83.558,1,,,6.22,85dcc99c
m6-sweep,4a97623183fb,39,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624507.874137,1789624509.247887,492.411,1373.654,231.59,492.375,85,86,95.32,1,,,5.96,fa47de1f
m6-sweep,4e0326f44130,40,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624509.74812,1789624511.025694,493.462,1277.487,223.612,493.426,70,71,88.007,1,,,5.96,4b969375
m6-sweep,c3da6ddd1911,41,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624511.525946,1789624512.867268,505.566,1341.236,240.064,505.523,81,82,95.732,1,,,6.53,6f956cb3
m6-sweep,ea12731af2c7,42,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624513.367483,1789624514.481545,484.645,1113.945,220.003,484.602,56,57,87.399,1,,,6.53,54deb8aa
m6-sweep,d35c47d9e8a9,43,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624514.981905,1789624516.402416,484.022,1420.425,220.165,483.959,85,86,89.705,1,,,6.53,c3b67fb2
m6-sweep,e77daf83e315,44,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624516.902647,1789624517.952307,493.133,1049.561,225.778,493.065,54,55,95.25,1,,,6.16,a12803dd
m6-sweep,a5538086f77d,45,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624518.452515,1789624519.970428,496.545,1517.813,235.595,496.509,99,100,95.959,1,,,6.16,cc8dda13
m6-sweep,d04c5b06ccec,46,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624520.470616,1789624521.525608,493.208,1054.894,228.174,493.174,55,56,96.139,1,,,6.16,0e9b57bd
m6-sweep,51efafd6e396,47,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624522.025815,1789624523.080158,481.633,1054.23,218.647,481.597,56,57,96.054,1,,,6.31,24fc6e35
m6-sweep,153320e4ddfc,48,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624523.580402,1789624524.719099,494.475,1138.601,233.335,494.441,63,64,96.255,1,,,6.31,3f1e59ad
m6-sweep,5800a9df3d2f,49,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624525.219303,1789624526.512275,495.108,1292.849,231.283,495.066,78,79,96.522,1,,,6.31,d759c135
m6-sweep,709be40c96e8,50,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624527.012549,1789624528.100763,481.228,1088.128,219.929,481.193,59,60,95.568,1,,,7.01,ee5a1498
m6-sweep,5e2790f3d0f9,51,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624528.600944,1789624529.678801,503.812,1077.705,233.554,503.777,56,57,95.837,1,,,7.01,7ab055e7
m6-sweep,9bc6ec8e1b05,52,0,ran,qwen2.5:3b,short,0,100,c027.1,1789624530.179123,1789624531.551143,496.474,1371.901,233.085,496.439,85,86,95.953,1,,,7.01,9d3d9182
m6-sweep,75010eaaf237,0,1,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624534.093267,1789624538.189823,3219.081,4096.342,222.286,3219.041,128,128,144.769,1,,,6.79,e0c54f1c
m6-sweep,ba2dbc1b09b5,1,1,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624538.690164,1789624540.826376,1297.204,2136.084,224.399,1297.169,128,128,151.392,1,,,6.79,ebb64e96
m6-sweep,d3506515018f,2,1,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624541.326701,1789624542.68718,550.856,1360.374,231.083,550.807,128,128,156.883,1,,,6.81,de17a60a
m6-sweep,552e44970e8d,3,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624543.1874,1789624544.481179,547.799,1293.664,227.062,547.764,114,115,151.502,1,,,6.81,d6e3dd64
m6-sweep,74ce02210f69,4,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624544.9814,1789624547.112125,1307.238,2130.627,237.671,1307.163,128,128,154.241,1,,,6.81,dbdeec1b
m6-sweep,3d841b39c585,5,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624547.612388,1789624549.71332,1267.353,2100.842,224.18,1267.31,128,128,152.371,1,,,6.34,e0eb0e33
m6-sweep,06790a07fd43,6,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624550.213537,1789624551.609718,549.588,1396.089,238.907,549.551,128,128,150.029,1,,,6.34,bd6319d6
m6-sweep,3353058a4daf,7,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624552.109921,1789624553.469477,542.196,1359.348,220.406,542.152,128,128,155.418,1,,,6.32,f5a2dea8
m6-sweep,14b6aa9bae2e,8,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624553.969779,1789624556.11958,1322.703,2149.705,237.318,1322.668,128,128,153.567,1,,,6.32,3c2aeac8
m6-sweep,1d5417a03a21,9,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624556.619814,1789624558.1823,546.323,1562.384,227.372,546.285,128,128,124.992,1,,,7.33,70a1e1b1
m6-sweep,2d9fc3d7804e,10,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624558.682506,1789624560.030342,543.676,1347.734,227.163,543.624,128,128,157.949,1,,,7.33,404f0a7a
m6-sweep,dd95c30086c3,11,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624560.530591,1789624561.786505,535.882,1255.812,226.588,535.837,113,114,155.571,1,,,7.33,680b9a6e
m6-sweep,9ae9cb26eb45,12,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624562.286735,1789624563.644248,551.353,1357.392,230.842,551.318,128,128,157.561,1,,,7.06,754b7a18
m6-sweep,8821e4019531,13,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624564.144489,1789624565.491717,542.367,1347.131,221.156,542.314,128,128,157.81,1,,,7.06,f713f57a
m6-sweep,cbc7c7d8fb87,14,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624565.991945,1789624567.350522,548.363,1358.478,233.1,548.328,128,128,156.768,1,,,7.06,b8e2a1fb
m6-sweep,18f754ad8825,15,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624567.850765,1789624569.199162,540.411,1348.303,226.226,540.371,128,128,157.199,1,,,6.82,211cdf59
m6-sweep,fbf1f9e1727d,16,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624569.699335,1789624571.04285,538.091,1343.417,222.959,538.056,128,128,157.7,1,,,6.82,e8fe2b2f
m6-sweep,b6818c69550f,17,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624571.543122,1789624572.922538,546.627,1379.323,220.883,546.591,128,128,152.517,1,,,6.83,1bb377fe
m6-sweep,170b2dd2f3b2,18,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624573.423103,1789624574.811935,563.519,1388.727,235.261,563.483,128,128,153.901,1,,,6.83,436e9dc3
m6-sweep,0e422db7695d,19,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624575.31306,1789624576.894861,559.276,1581.708,236.243,559.241,128,128,124.214,1,,,6.83,b3aa47a8
m6-sweep,c11dc435bf86,20,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624577.395127,1789624578.91864,552.028,1523.389,228.364,551.989,128,128,130.744,1,,,6.37,028ebed6
m6-sweep,4bfbb2e1cc54,21,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624579.418924,1789624580.782508,555.372,1363.496,232.757,555.228,128,128,157.154,1,,,6.37,f3c5c082
m6-sweep,1affd5473bf9,22,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624581.282734,1789624583.391427,548.309,2108.597,224.436,548.266,128,128,81.395,1,,,6.18,bb0a2a2a
m6-sweep,7fb5fcc00d3b,23,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624583.891657,1789624585.42988,543.042,1538.114,220.87,543.008,128,128,127.629,1,,,6.18,26745f0b
m6-sweep,31ea5fae1b0c,24,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624585.930124,1789624587.304155,554.127,1373.934,232.096,554.09,128,128,154.915,1,,,6.18,9f265a9c
m6-sweep,99cfda3255a9,25,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624587.804379,1789624589.161915,553.567,1357.426,231.778,553.53,128,128,157.988,1,,,5.92,da3f549d
m6-sweep,1c6ff609607c,26,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624589.662161,1789624591.024586,554.167,1362.318,231.972,554.132,128,128,157.149,1,,,5.92,c5901318
m6-sweep,2b9c46a44ec4,27,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624591.524842,1789624592.918662,542.998,1393.706,220.724,542.945,128,128,149.287,1,,,5.85,2fe8e79b
m6-sweep,7fa86f278ff2,28,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624593.418822,1789624594.919304,546.566,1500.384,225.9,546.528,128,128,133.149,1,,,5.85,9e3c03cf
m6-sweep,3348cb3c494c,29,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624595.419526,1789624596.873121,543.213,1453.507,222.726,543.151,128,128,139.515,1,,,5.85,d433b1c2
m6-sweep,94258ffc9ee3,30,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624597.373325,1789624598.646782,546.09,1273.364,225.404,546.054,113,114,154.0,1,,,5.54,29e1fdb8
m6-sweep,9af5bd0fcb1a,31,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624599.147025,1789624601.877501,1460.285,2730.379,220.415,1460.242,128,128,99.993,1,,,5.54,2b7d69ba
m6-sweep,63763250179a,32,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624602.37769,1789624603.816992,544.309,1439.196,224.08,544.272,128,128,141.917,1,,,5.74,88283f2a
m6-sweep,b0f55773b7c2,33,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624604.317628,1789624605.688877,558.568,1371.156,235.003,558.532,128,128,156.291,1,,,5.74,25ee9141
m6-sweep,53afaa642c5b,34,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624606.189328,1789624607.757608,551.459,1568.187,227.533,551.425,128,128,124.91,1,,,5.44,13706d02
m6-sweep,dfcab0516aae,35,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624608.257848,1789624609.766863,553.522,1508.916,229.435,553.488,128,128,132.93,1,,,5.44,d676460f
m6-sweep,8b1d79f2cef5,36,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624610.267098,1789624611.628129,551.851,1360.935,226.931,551.7,128,128,156.968,1,,,5.44,1bce8adb
m6-sweep,ec17016f6700,37,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624612.128344,1789624613.568611,629.117,1440.166,227.633,629.082,128,128,156.587,1,,,5.40,e9164b09
m6-sweep,fd41cafe4d39,38,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624614.068831,1789624615.638445,538.573,1569.525,224.978,538.537,128,128,123.187,1,,,5.40,88ce141f
m6-sweep,22d821fdd9a3,39,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624616.138654,1789624617.612281,538.239,1473.53,226.11,538.203,128,128,135.787,1,,,5.40,cb1c134f
m6-sweep,78ac78199859,40,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624618.112505,1789624619.58215,537.707,1469.554,223.969,537.669,128,128,136.288,1,,,5.21,91032f26
m6-sweep,c1cec726f536,41,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624620.082396,1789624621.441613,539.376,1359.124,224.318,539.34,128,128,154.926,1,,,5.21,9c7d7d1b
m6-sweep,105ea9d0d306,42,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624621.941866,1789624624.048242,1284.188,2106.281,222.942,1284.15,128,128,154.484,1,,,4.95,d45bd363
m6-sweep,2d9363408580,43,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624624.548463,1789624626.02238,534.092,1473.797,220.253,534.041,128,128,135.149,1,,,4.95,f8cf0a2e
m6-sweep,e04472fb7ce6,44,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624626.522603,1789624628.088236,537.966,1565.543,223.311,537.922,128,128,123.592,1,,,5.12,6e811c70
m6-sweep,feb3be2106a9,45,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624628.588439,1789624629.931882,536.17,1343.344,223.861,536.137,128,128,157.339,1,,,5.12,49914379
m6-sweep,f85b990ddaaa,46,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624630.432121,1789624631.911387,544.015,1479.158,229.727,543.972,128,128,135.808,1,,,5.12,b9b5fc49
m6-sweep,af37d3713f2d,47,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624632.411584,1789624633.757316,543.652,1345.635,222.705,543.617,128,128,158.357,1,,,4.95,fa42820d
m6-sweep,15df07dfa06c,48,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624634.257522,1789624635.612236,547.656,1354.625,226.36,547.606,128,128,157.379,1,,,4.95,0e067536
m6-sweep,856211219f96,49,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624636.112489,1789624637.489096,563.335,1376.515,238.421,563.291,128,128,156.177,1,,,4.95,58907c2e
m6-sweep,4569bd85b23a,50,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624637.989337,1789624639.350528,546.482,1361.098,230.956,546.445,128,128,155.902,1,,,4.87,9f55a3e2
m6-sweep,b92022c24e99,51,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624639.853158,1789624641.241822,554.508,1388.561,232.314,554.472,128,128,152.268,1,,,4.87,1fb1b8a2
m6-sweep,d8fe3eee5e99,52,0,ran,qwen2.5:1.5b,long,1,100,c028.1,1789624641.742042,1789624643.975914,1283.039,2233.77,220.982,1282.983,128,128,133.581,1,,,4.80,ad977d58
m6-sweep,805d63793c68,0,1,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624646.504504,1789624647.553833,219.895,1049.232,66.353,219.835,128,128,153.134,1,,,4.80,ee45f7f1
m6-sweep,d02affe89cb8,1,1,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624648.054068,1789624649.083975,222.798,1029.802,78.776,222.735,128,128,157.372,1,,,4.58,5cd9520f
m6-sweep,c153e3c73bdd,2,1,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624649.584187,1789624650.603736,211.291,1019.456,68.155,211.258,128,128,157.146,1,,,4.58,cbc35316
m6-sweep,56190d6712d7,3,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624651.10398,1789624652.129097,219.804,1025.025,71.192,219.769,128,128,157.721,1,,,4.58,d0efb111
m6-sweep,17d039a6ccb9,4,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624652.629321,1789624653.659068,215.19,1029.643,63.753,215.157,128,128,155.933,1,,,4.45,93de023a
m6-sweep,35940ece8b6a,5,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624654.159252,1789624655.226328,229.672,1066.977,77.271,229.615,128,128,151.677,1,,,4.45,527e02a7
m6-sweep,308aa0dd8c1d,6,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624655.726553,1789624657.043058,498.807,1316.391,76.101,498.765,128,128,155.336,1,,,4.45,356a249e
m6-sweep,ee16c87107a6,7,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624657.543295,1789624658.564159,214.124,1020.765,69.774,214.09,128,128,157.443,1,,,5.21,38fba238
m6-sweep,eda3bdd112cf,8,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624659.064366,1789624660.089881,208.679,1025.423,65.763,208.642,128,128,155.495,1,,,5.21,b681b463
m6-sweep,c1f0ffcc4bc0,9,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624660.590095,1789624661.616267,217.463,1026.073,76.338,217.43,128,128,157.06,1,,,5.21,dc3a91f5
m6-sweep,4518b3d2694b,10,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624662.11647,1789624663.138804,215.735,1022.174,65.077,215.701,128,128,157.482,1,,,6.40,a8b0f770
m6-sweep,9f6eaff17ab3,11,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624663.639066,1789624664.657577,210.336,1018.414,59.037,210.295,128,128,157.163,1,,,6.40,8dd25632
m6-sweep,f4ddff1d6869,12,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624665.157804,1789624666.192132,226.458,1034.238,75.079,226.412,128,128,157.221,1,,,6.40,23e0b6f1
m6-sweep,aa92ca9cbd2f,13,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624666.69239,1789624667.722396,221.266,1029.902,69.274,221.208,128,128,157.055,1,,,6.40,012990cb
m6-sweep,2cdf11d5e0cb,14,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624668.222652,1789624669.277508,231.499,1054.762,80.316,231.462,128,128,154.264,1,,,6.45,a885a91a
m6-sweep,26b1a1603557,15,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624669.777768,1789624670.81654,219.678,1038.678,66.693,219.643,128,128,155.067,1,,,6.45,8ae642bd
m6-sweep,69f764d554eb,16,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624671.3171,1789624672.362586,228.269,1045.384,76.054,228.203,128,128,155.425,1,,,6.45,37c481b6
m6-sweep,b1ab9ba6219c,17,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624672.862827,1789624673.90174,221.968,1038.822,69.214,221.916,128,128,155.474,1,,,6.01,0d328679
m6-sweep,809c97890b3a,18,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624674.401978,1789624675.432888,215.008,1030.822,63.757,214.972,128,128,155.673,1,,,6.01,7beffcdc
m6-sweep,3bc7179ea1a6,19,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624675.933211,1789624676.969167,223.805,1035.867,70.413,223.769,128,128,156.392,1,,,6.01,52cd7ff3
m6-sweep,5899e7bb6775,20,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624677.469398,1789624678.502292,220.642,1032.8,66.74,220.606,128,128,156.373,1,,,5.77,6783460e
m6-sweep,e0f4fe40125a,21,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624679.002506,1789624680.033704,218.974,1031.087,66.703,218.94,128,128,156.382,1,,,5.77,1a9858a9
m6-sweep,20ba6dd2354f,22,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624680.533924,1789624681.568453,220.447,1034.429,70.839,220.389,128,128,156.023,1,,,5.77,df62880b
m6-sweep,4701483d9f34,23,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624682.068681,1789624683.102247,221.097,1033.44,68.432,221.056,128,128,156.338,1,,,5.47,81a138bc
m6-sweep,1d03c8b68156,24,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624683.60247,1789624684.62844,215.9,1025.863,65.388,215.85,128,128,156.797,1,,,5.47,22ab76c4
m6-sweep,dd107aed3738,25,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624685.128677,1789624686.156911,221.53,1028.135,70.458,221.398,128,128,157.45,1,,,5.47,2f36d6a2
m6-sweep,8f587e19b8bc,26,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624686.657122,1789624687.686283,220.527,1029.061,69.746,220.493,128,128,157.074,1,,,5.47,e65f8d99
m6-sweep,eb435bcdf3a6,27,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624688.186518,1789624689.220168,219.498,1033.545,67.502,219.431,128,128,156.011,1,,,5.43,9eaeaf83
m6-sweep,dc5842a3b16e,28,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624689.720397,1789624690.742805,213.108,1022.275,63.384,213.075,126,127,154.48,1,,,5.43,8ef16ff7
m6-sweep,c729f5412de5,29,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624691.24307,1789624692.277369,224.852,1034.207,67.989,224.802,128,128,156.915,1,,,5.43,b399e65d
m6-sweep,b5224b74f903,30,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624692.777623,1789624693.803183,214.359,1025.467,61.532,214.323,128,128,156.576,1,,,5.23,e7783f37
m6-sweep,d295fae98045,31,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624694.303412,1789624695.328059,218.046,1024.543,66.814,218.012,128,128,157.471,1,,,5.23,ca7742fd
m6-sweep,85b99adacca8,32,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624695.828289,1789624696.968723,497.483,1140.343,79.309,497.447,101,102,155.555,1,,,5.23,90ed56b4
m6-sweep,37f0a0dc3965,33,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624697.468941,1789624698.501265,223.922,1032.233,73.34,223.887,128,128,157.118,1,,,5.54,252561a0
m6-sweep,e949a2aa6e08,34,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624699.0015,1789624700.034843,224.596,1033.25,75.178,224.562,128,128,157.051,1,,,5.54,eef64771
m6-sweep,4f87b7c699a3,35,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624700.535093,1789624701.406083,215.325,870.876,61.777,215.285,101,102,152.544,1,,,5.54,7755a477
m6-sweep,13ad0592ba30,36,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624701.906395,1789624702.948311,221.714,1041.822,68.738,221.671,128,128,154.858,1,,,5.89,58264066
m6-sweep,342cdda6c107,37,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624703.448574,1789624704.493651,229.255,1044.983,76.05,229.188,128,128,155.689,1,,,5.89,0717b407
m6-sweep,c4f3d3c344ac,38,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624704.993904,1789624706.042285,230.025,1048.172,79.292,229.986,128,128,155.229,1,,,5.89,a88a0207
m6-sweep,bde0874100ac,39,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624706.542618,1789624707.588809,230.921,1046.096,76.404,230.888,128,128,155.795,1,,,5.89,469cbe65
m6-sweep,e3e3c6b7bd91,40,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624708.089043,1789624709.118388,215.255,1029.253,64.101,215.22,128,128,156.02,1,,,5.74,272a0312
m6-sweep,221fcf5bedb8,41,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624709.618572,1789624710.655337,219.985,1036.671,67.928,219.873,128,128,155.506,1,,,5.74,fd65a581
m6-sweep,d69be96ed299,42,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624711.155561,1789624712.438137,467.96,1282.485,66.993,467.908,128,128,155.919,1,,,5.74,fe210785
m6-sweep,8f3d96f8d95f,43,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624712.938339,1789624713.960014,213.997,1021.58,71.527,213.963,128,128,157.259,1,,,5.68,dee66e1f
m6-sweep,8dbbb8808818,44,0,ran,qwen2.5:1.5b,long,0,20,c029.1,1789624714.460255,1789624715.475097,202.692,1014.75,59.104,202.638,128,128,156.393,1,,,5.68,4f531a78
